Time,Open,High,Low,Close,Volume
07/28/2021 01:14:00,39199.92,39231.75,39199.91,39203.17,580140.4
07/28/2021 01:15:00,39203.17,39296.12,39203.17,39222.99,2032155.2
07/28/2021 01:16:00,39223,39290,39207.11,39289.99,2510677
07/28/2021 01:17:00,39289.99,39307.12,39267.18,39275.04,1481292.4
07/28/2021 01:18:00,39277.02,39350,39257.98,39334.87,2424385.8
07/28/2021 01:19:00,39334.86,39334.87,39296,39296,743231.4
07/28/2021 01:20:00,39296.01,39359.37,39287.56,39314.27,2372826.2
07/28/2021 01:21:00,39314.27,39314.28,39270,39285.78,3387596.2
07/28/2021 01:22:00,39285.78,39285.78,39244.44,39261.86,873131.7
07/28/2021 01:23:00,39261.86,39268.41,39220,39250.18,1057891
07/28/2021 01:24:00,39250.18,39265,39210.04,39210.05,1322524.1
07/28/2021 01:25:00,39210.05,39244.25,39181.73,39235.37,2744645.8
07/28/2021 01:26:00,39235.37,39279.43,39222.09,39262.9,1204602.4
07/28/2021 01:27:00,39262.91,39273.64,39249.02,39268.7,509879.3
07/28/2021 01:28:00,39268.7,39268.7,39219.38,39219.39,2563224.2
07/28/2021 01:29:00,39219.39,39225.99,39187.4,39216.48,1175437.8
07/28/2021 01:30:00,39216.47,39288.11,39216.47,39259.76,1281885.2
07/28/2021 01:31:00,39259.76,39267.39,39216.48,39216.49,1072443.2
07/28/2021 01:32:00,39216.49,39242.46,39200.1,39235.12,1468192.6
07/28/2021 01:33:00,39235.12,39302,39229.12,39265.96,2373850.8
07/28/2021 01:34:00,39265.96,39342.08,39252.55,39316.7,1395449.2
07/28/2021 01:35:00,39316.7,39441.29,39292.46,39409.73,5216201
07/28/2021 01:36:00,39409.74,39450,39387.02,39426.66,3742236
07/28/2021 01:37:00,39426.66,39440.33,39367.55,39372.05,1046809.7
07/28/2021 01:38:00,39372.05,39426.54,39365.76,39386.05,1903455.5
07/28/2021 01:39:00,39386.05,39408.64,39369.98,39369.99,571600.2
07/28/2021 01:40:00,39369.98,39400,39341.16,39388.66,1698554
07/28/2021 01:41:00,39388.66,39418.36,39359.28,39410.94,972772.56
07/28/2021 01:42:00,39407.22,39562,39407.21,39523.93,5559671
07/28/2021 01:43:00,39523.93,39660.8,39506.95,39568.62,11283315
07/28/2021 01:44:00,39568.62,39573.71,39442.35,39453.95,6112532.5
07/28/2021 01:45:00,39456.74,39595.68,39452.87,39592.46,4330766.5
07/28/2021 01:46:00,39592.46,39720.29,39592.46,39646,9326411
07/28/2021 01:47:00,39646.01,39747.64,39633,39734.61,3489563.8
07/28/2021 01:48:00,39737,39766,39689.22,39689.22,3977223.5
07/28/2021 01:49:00,39690,39701.3,39645,39688.29,2251427
07/28/2021 01:50:00,39687.58,39693.87,39650.52,39684.97,1629480.8
07/28/2021 01:51:00,39684.98,39752.38,39655.01,39739.25,3209887.5
07/28/2021 01:52:00,39739.25,39845,39722.27,39829,9367403
07/28/2021 01:53:00,39832.8,39872.65,39768.1,39781.28,5303295
07/28/2021 01:54:00,39781.28,39848.6,39732,39767.55,4223565.5
07/28/2021 01:55:00,39767.56,39777.24,39689.51,39698.75,5023063
07/28/2021 01:56:00,39698.74,39790.3,39687.17,39750.7,3927868.5
07/28/2021 01:57:00,39750.7,39800.63,39742.63,39793.17,1442180.8
07/28/2021 01:58:00,39793.17,39860,39766.12,39846.39,2961099
07/28/2021 01:59:00,39846.39,39878.76,39800.5,39878.75,4509432.5
07/28/2021 02:00:00,39878.76,39888,39759.7,39796.31,4567853
07/28/2021 02:01:00,39796.33,39811.76,39741.87,39774.05,3803778.2
07/28/2021 02:02:00,39774.04,39794,39673.35,39699.99,5285389
07/28/2021 02:03:00,39699.99,39749.54,39618.19,39650,4566095.5
07/28/2021 02:04:00,39650,39737.64,39649.99,39664.04,4668491
07/28/2021 02:05:00,39666.35,39720.12,39652.7,39700.01,1654111.9
07/28/2021 02:06:00,39700.02,39734.43,39688.06,39730.15,1351869
07/28/2021 02:07:00,39730.17,39776.57,39713.42,39757.83,1581021.1
07/28/2021 02:08:00,39757.83,39862.22,39735.47,39799.72,6148488
07/28/2021 02:09:00,39799.71,39960,39788,39949.99,13527506
07/28/2021 02:10:00,39950,39977.75,39919.56,39944.46,4109380
07/28/2021 02:11:00,39950.48,40000,39799.71,39813.88,10076986
07/28/2021 02:12:00,39813.88,40050,39805.49,39986.26,17981868
07/28/2021 02:13:00,39984.32,40149,39920.64,40142.29,13919845
07/28/2021 02:14:00,40142.3,40222,40078.47,40161.74,17054950
07/28/2021 02:15:00,40161.74,40204,40018.9,40098.08,9099112
07/28/2021 02:16:00,40095.84,40200,40060,40146.01,4206050.5
07/28/2021 02:17:00,40146.01,40246,40142.6,40221.28,5418436
07/28/2021 02:18:00,40220.25,40231.92,40088,40122.56,4770214.5
07/28/2021 02:19:00,40120.88,40141.07,40066.97,40136.1,3467006.8
07/28/2021 02:20:00,40128.26,40135.31,40063.62,40077.67,2461462.5
07/28/2021 02:21:00,40077.67,40111.14,40066.65,40080,2782715.8
07/28/2021 02:22:00,40077.02,40080.01,39929.68,39968.41,8969527
07/28/2021 02:23:00,39968.41,40030,39957,39963.9,2531784.5
07/28/2021 02:24:00,39963.9,40005.32,39912.6,39969.28,3289097.2
07/28/2021 02:25:00,39972,40000,39950.03,39999.98,1505919.1
07/28/2021 02:26:00,39996.04,40012.76,39950,39956.32,2733469
07/28/2021 02:27:00,39956.31,39956.31,39734.99,39824.96,12404376
07/28/2021 02:28:00,39823,39864.19,39794.98,39834.45,2783315.8
07/28/2021 02:29:00,39834.44,39899,39824.68,39890.96,2492400.2
07/28/2021 02:30:00,39890.97,39975.03,39888.07,39937.35,4876959
07/28/2021 02:31:00,39937.35,39937.35,39830,39840.58,2146849.5
07/28/2021 02:32:00,39840.57,39880.38,39835,39852.53,1400795.2
07/28/2021 02:33:00,39852.53,39906.88,39852.52,39887.35,1832067.8
07/28/2021 02:34:00,39889.14,39889.14,39840.01,39873.27,2159296.2
07/28/2021 02:35:00,39873.51,39882.98,39816.29,39821.43,1502160.2
07/28/2021 02:36:00,39822.99,39877.48,39822.99,39844.96,1991892.2
07/28/2021 02:37:00,39845.92,39930,39845.91,39887.23,3323664.8
07/28/2021 02:38:00,39887.85,39979.95,39870.99,39914.48,5434244.5
07/28/2021 02:39:00,39913.45,39929.65,39869.64,39907.02,1456963.6
07/28/2021 02:40:00,39905.59,39907.05,39867.33,39873.63,1105478.1
07/28/2021 02:41:00,39873.63,39894,39862.62,39885.18,1260757.9
07/28/2021 02:42:00,39885.18,39932.54,39885.18,39920.37,2000146.1
07/28/2021 02:43:00,39920.36,39969.22,39920.36,39947.35,2001088.4
07/28/2021 02:44:00,39947.35,39999,39933.65,39942.36,2300986.2
07/28/2021 02:45:00,39942.35,40006.74,39853.87,39858.51,6479193
07/28/2021 02:46:00,39858.52,39875.73,39807.8,39817.13,2156834.2
07/28/2021 02:47:00,39817.13,39849.04,39789,39815.53,1882873.4
07/28/2021 02:48:00,39815.53,39888.04,39811.47,39867.9,3356033.5
07/28/2021 02:49:00,39869.2,39932.72,39868.09,39925.38,3691689
07/28/2021 02:50:00,39925.39,39930,39907.3,39918.79,964009.2
07/28/2021 02:51:00,39918.79,39929.96,39902.15,39925.92,1621753
